ap,auc,dataset,path,type,name,query_index,lag_normalized_inverted
0.4572232728,0.5588363383,TrainController,2->1->0,HYBRID,(o (MAX) ((. (LSI NT) (2 0)) (x (SUM INDEPENDENT) ((. (VSM NT) (2 1)) (. (VSM NT) (1 0)))))),267,0.901539598
0.4662305247,0.5587492379,TrainController,2->1->0,HYBRID,(o (MAX) ((. (LSI NT) (2 0)) (x (SUM INDEPENDENT) ((. (VSM NT) (2 1)) (. (VSM NT) (1 0)))))),268,0.9015201586
0.389420267,0.4823621636,TrainController,2->1->0,HYBRID,(o (MAX) ((. (LSI NT) (2 0)) (x (SUM INDEPENDENT) ((. (VSM NT) (2 1)) (. (VSM NT) (1 0)))))),269,0.8844718324
0.5298979702,0.6141451093,TrainController,2->1->0,HYBRID,(o (MAX) ((. (LSI NT) (2 0)) (x (SUM INDEPENDENT) ((. (VSM NT) (2 1)) (. (VSM NT) (1 0)))))),270,0.9138835971
0.5023944993,0.5410678512,TrainController,2->1->0,HYBRID,(o (MAX) ((. (LSI NT) (2 0)) (x (SUM INDEPENDENT) ((. (VSM NT) (2 1)) (. (VSM NT) (1 0)))))),271,0.8975739668
0.4804155827,0.5631913596,TrainController,2->1->0,HYBRID,(o (MAX) ((. (LSI NT) (2 0)) (x (SUM INDEPENDENT) ((. (VSM NT) (2 1)) (. (VSM NT) (1 0)))))),272,0.9025115664
0.4629462212,0.5267833812,TrainController,2->1->0,HYBRID,(o (MAX) ((. (LSI NT) (2 0)) (x (SUM INDEPENDENT) ((. (VSM NT) (2 1)) (. (VSM NT) (1 0)))))),273,0.8943859103
0.4388978939,0.5313126034,TrainController,2->1->0,HYBRID,(o (MAX) ((. (LSI NT) (2 0)) (x (SUM INDEPENDENT) ((. (VSM NT) (2 1)) (. (VSM NT) (1 0)))))),274,0.8953967575
0.3851795656,0.4417733647,TrainController,2->1->0,HYBRID,(o (MAX) ((. (LSI NT) (2 0)) (x (SUM INDEPENDENT) ((. (VSM NT) (2 1)) (. (VSM NT) (1 0)))))),275,0.8754130866
0.5048358501,0.5957669193,TrainController,2->1->0,HYBRID,(o (MAX) ((. (LSI NT) (2 0)) (x (SUM INDEPENDENT) ((. (VSM NT) (2 1)) (. (VSM NT) (1 0)))))),276,0.9097818903
0.45025835,0.5504746973,TrainController,2->1->0,HYBRID,(o (MAX) ((. (LSI NT) (2 0)) (x (SUM INDEPENDENT) ((. (VSM NT) (2 1)) (. (VSM NT) (1 0)))))),277,0.8996734186
0.4931314383,0.5401097465,TrainController,2->1->0,HYBRID,(o (MAX) ((. (LSI NT) (2 0)) (x (SUM INDEPENDENT) ((. (VSM NT) (2 1)) (. (VSM NT) (1 0)))))),278,0.8973601337
0.4862100369,0.5486455884,TrainController,2->1->0,HYBRID,(o (MAX) ((. (LSI NT) (2 0)) (x (SUM INDEPENDENT) ((. (VSM NT) (2 1)) (. (VSM NT) (1 0)))))),279,0.8992651919
0.5045453974,0.5737305113,TrainController,2->1->0,HYBRID,(o (MAX) ((. (LSI NT) (2 0)) (x (SUM INDEPENDENT) ((. (VSM NT) (2 1)) (. (VSM NT) (1 0)))))),280,0.90486373
0.4827448042,0.5504746973,TrainController,2->1->0,HYBRID,(o (MAX) ((. (LSI NT) (2 0)) (x (SUM INDEPENDENT) ((. (VSM NT) (2 1)) (. (VSM NT) (1 0)))))),281,0.8996734186
0.6,0.9814814815,TrainController,2->1->0,HYBRID,(o (MAX) ((. (LSI NT) (2 0)) (x (SUM INDEPENDENT) ((. (VSM NT) (2 1)) (. (VSM NT) (1 0)))))),282,0.9930795848
0.5095238095,0.7615740741,TrainController,2->1->0,HYBRID,(o (MAX) ((. (LSI NT) (2 0)) (x (SUM INDEPENDENT) ((. (VSM NT) (2 1)) (. (VSM NT) (1 0)))))),283,0.910899654
0.5084745763,0.7314814815,TrainController,2->1->0,HYBRID,(o (MAX) ((. (LSI NT) (2 0)) (x (SUM INDEPENDENT) ((. (VSM NT) (2 1)) (. (VSM NT) (1 0)))))),284,0.8996539792
0.5089285714,0.7453703704,TrainController,2->1->0,HYBRID,(o (MAX) ((. (LSI NT) (2 0)) (x (SUM INDEPENDENT) ((. (VSM NT) (2 1)) (. (VSM NT) (1 0)))))),285,0.9048442907
0.5158730159,0.8587962963,TrainController,2->1->0,HYBRID,(o (MAX) ((. (LSI NT) (2 0)) (x (SUM INDEPENDENT) ((. (VSM NT) (2 1)) (. (VSM NT) (1 0)))))),286,0.9472318339
0.5136986301,0.8356481481,TrainController,2->1->0,HYBRID,(o (MAX) ((. (LSI NT) (2 0)) (x (SUM INDEPENDENT) ((. (VSM NT) (2 1)) (. (VSM NT) (1 0)))))),287,0.9385813149
0.5096153846,0.7638888889,TrainController,2->1->0,HYBRID,(o (MAX) ((. (LSI NT) (2 0)) (x (SUM INDEPENDENT) ((. (VSM NT) (2 1)) (. (VSM NT) (1 0)))))),288,0.9117647059
0.257518797,0.6944444444,TrainController,2->1->0,HYBRID,(o (MAX) ((. (LSI NT) (2 0)) (x (SUM INDEPENDENT) ((. (VSM NT) (2 1)) (. (VSM NT) (1 0)))))),289,0.8858131488
0.453875412,0.531225503,TrainController,2->1->0,HYBRID,(o (MAX) ((. (LSI NT) (2 0)) (x (SUM INDEPENDENT) ((. (VSM NT) (2 1)) (. (VSM NT) (1 0)))))),290,0.8953773181
0.4130750029,0.5009145545,TrainController,2->1->0,HYBRID,(o (MAX) ((. (LSI NT) (2 0)) (x (SUM INDEPENDENT) ((. (VSM NT) (2 1)) (. (VSM NT) (1 0)))))),291,0.8886124179
0.4166666667,0.9907407407,TrainController,2->1->0,HYBRID,(o (MAX) ((. (LSI NT) (2 0)) (x (SUM INDEPENDENT) ((. (VSM NT) (2 1)) (. (VSM NT) (1 0)))))),292,0.9965397924
0.375,0.9837962963,TrainController,2->1->0,HYBRID,(o (MAX) ((. (LSI NT) (2 0)) (x (SUM INDEPENDENT) ((. (VSM NT) (2 1)) (. (VSM NT) (1 0)))))),293,0.9939446367
0.4931839825,0.5833986587,TrainController,2->1->0,HYBRID,(o (MAX) ((. (LSI NT) (2 0)) (x (SUM INDEPENDENT) ((. (VSM NT) (2 1)) (. (VSM NT) (1 0)))))),294,0.9070214999
0.4177642164,0.4619806637,TrainController,2->1->0,HYBRID,(o (MAX) ((. (LSI NT) (2 0)) (x (SUM INDEPENDENT) ((. (VSM NT) (2 1)) (. (VSM NT) (1 0)))))),295,0.8799230201
0.4920274624,0.5485584879,TrainController,2->1->0,HYBRID,(o (MAX) ((. (LSI NT) (2 0)) (x (SUM INDEPENDENT) ((. (VSM NT) (2 1)) (. (VSM NT) (1 0)))))),296,0.8992457525
0.4177912733,0.4564933368,TrainController,2->1->0,HYBRID,(o (MAX) ((. (LSI NT) (2 0)) (x (SUM INDEPENDENT) ((. (VSM NT) (2 1)) (. (VSM NT) (1 0)))))),297,0.8786983399
0.470985068,0.5501262956,TrainController,2->1->0,HYBRID,(o (MAX) ((. (LSI NT) (2 0)) (x (SUM INDEPENDENT) ((. (VSM NT) (2 1)) (. (VSM NT) (1 0)))))),298,0.8995956611
0.4659796919,0.5471648811,TrainController,2->1->0,HYBRID,(o (MAX) ((. (LSI NT) (2 0)) (x (SUM INDEPENDENT) ((. (VSM NT) (2 1)) (. (VSM NT) (1 0)))))),299,0.8989347226
0.4469061753,0.5465551781,TrainController,2->1->0,HYBRID,(o (MAX) ((. (LSI NT) (2 0)) (x (SUM INDEPENDENT) ((. (VSM NT) (2 1)) (. (VSM NT) (1 0)))))),300,0.898798647
0.4086219281,0.4445605783,TrainController,2->1->0,HYBRID,(o (MAX) ((. (LSI NT) (2 0)) (x (SUM INDEPENDENT) ((. (VSM NT) (2 1)) (. (VSM NT) (1 0)))))),301,0.8760351464
0.4301082776,0.4763522341,TrainController,2->1->0,HYBRID,(o (MAX) ((. (LSI NT) (2 0)) (x (SUM INDEPENDENT) ((. (VSM NT) (2 1)) (. (VSM NT) (1 0)))))),302,0.8831305159
0.4145938282,0.48366867,TrainController,2->1->0,HYBRID,(o (MAX) ((. (LSI NT) (2 0)) (x (SUM INDEPENDENT) ((. (VSM NT) (2 1)) (. (VSM NT) (1 0)))))),303,0.8847634229
0.4704431811,0.5079696891,TrainController,2->1->0,HYBRID,(o (MAX) ((. (LSI NT) (2 0)) (x (SUM INDEPENDENT) ((. (VSM NT) (2 1)) (. (VSM NT) (1 0)))))),304,0.8901870067
0.4654961613,0.5684173852,TrainController,2->1->0,HYBRID,(o (MAX) ((. (LSI NT) (2 0)) (x (SUM INDEPENDENT) ((. (VSM NT) (2 1)) (. (VSM NT) (1 0)))))),305,0.9036779285
0.4712246406,0.554481317,TrainController,2->1->0,HYBRID,(o (MAX) ((. (LSI NT) (2 0)) (x (SUM INDEPENDENT) ((. (VSM NT) (2 1)) (. (VSM NT) (1 0)))))),306,0.9005676296
0.484557564,0.5391516418,TrainController,2->1->0,HYBRID,(o (MAX) ((. (LSI NT) (2 0)) (x (SUM INDEPENDENT) ((. (VSM NT) (2 1)) (. (VSM NT) (1 0)))))),307,0.8971463007
0.484557564,0.5391516418,TrainController,2->1->0,HYBRID,(o (MAX) ((. (LSI NT) (2 0)) (x (SUM INDEPENDENT) ((. (VSM NT) (2 1)) (. (VSM NT) (1 0)))))),308,0.8971463007
0.4640725167,0.5035275673,TrainController,2->1->0,HYBRID,(o (MAX) ((. (LSI NT) (2 0)) (x (SUM INDEPENDENT) ((. (VSM NT) (2 1)) (. (VSM NT) (1 0)))))),309,0.8891955989
0.5064756509,0.5493423918,TrainController,2->1->0,HYBRID,(o (MAX) ((. (LSI NT) (2 0)) (x (SUM INDEPENDENT) ((. (VSM NT) (2 1)) (. (VSM NT) (1 0)))))),310,0.8994207068
0.4778840602,0.5241703684,TrainController,2->1->0,HYBRID,(o (MAX) ((. (LSI NT) (2 0)) (x (SUM INDEPENDENT) ((. (VSM NT) (2 1)) (. (VSM NT) (1 0)))))),311,0.8938027293
0.5373829181,0.6062189705,TrainController,2->1->0,HYBRID,(o (MAX) ((. (LSI NT) (2 0)) (x (SUM INDEPENDENT) ((. (VSM NT) (2 1)) (. (VSM NT) (1 0)))))),312,0.9121146145
0.02,0.7741935484,TrainController,2->1->0,HYBRID,(o (MAX) ((. (LSI NT) (2 0)) (x (SUM INDEPENDENT) ((. (VSM NT) (2 1)) (. (VSM NT) (1 0)))))),313,0.9152249135
0.0423943964,0.6518691589,TrainController,2->1->0,HYBRID,(o (MAX) ((. (LSI NT) (2 0)) (x (SUM INDEPENDENT) ((. (VSM NT) (2 1)) (. (VSM NT) (1 0)))))),314,0.8711072664
0.4524327995,0.5199024475,TrainController,2->1->0,HYBRID,(o (MAX) ((. (LSI NT) (2 0)) (x (SUM INDEPENDENT) ((. (VSM NT) (2 1)) (. (VSM NT) (1 0)))))),315,0.8928502002
0.4340175293,0.5401097465,TrainController,2->1->0,HYBRID,(o (MAX) ((. (LSI NT) (2 0)) (x (SUM INDEPENDENT) ((. (VSM NT) (2 1)) (. (VSM NT) (1 0)))))),316,0.8973601337
0.4275393708,0.5325320094,TrainController,2->1->0,HYBRID,(o (MAX) ((. (LSI NT) (2 0)) (x (SUM INDEPENDENT) ((. (VSM NT) (2 1)) (. (VSM NT) (1 0)))))),317,0.8956689087
0.875,0.9953271028,TrainController,2->1->0,HYBRID,(o (MAX) ((. (LSI NT) (2 0)) (x (SUM INDEPENDENT) ((. (VSM NT) (2 1)) (. (VSM NT) (1 0)))))),318,0.9982698962
0.0625,0.930875576,TrainController,2->1->0,HYBRID,(o (MAX) ((. (LSI NT) (2 0)) (x (SUM INDEPENDENT) ((. (VSM NT) (2 1)) (. (VSM NT) (1 0)))))),319,0.9740484429
0.3092720307,0.8481308411,TrainController,2->1->0,HYBRID,(o (MAX) ((. (LSI NT) (2 0)) (x (SUM INDEPENDENT) ((. (VSM NT) (2 1)) (. (VSM NT) (1 0)))))),320,0.9437716263
0.0057803468,0.2073732719,TrainController,2->1->0,HYBRID,(o (MAX) ((. (LSI NT) (2 0)) (x (SUM INDEPENDENT) ((. (VSM NT) (2 1)) (. (VSM NT) (1 0)))))),321,0.7024221453
0.4330025562,0.5064889818,TrainController,2->1->0,HYBRID,(o (MAX) ((. (LSI NT) (2 0)) (x (SUM INDEPENDENT) ((. (VSM NT) (2 1)) (. (VSM NT) (1 0)))))),322,0.8898565375
0.4457178133,0.4969950353,TrainController,2->1->0,HYBRID,(o (MAX) ((. (LSI NT) (2 0)) (x (SUM INDEPENDENT) ((. (VSM NT) (2 1)) (. (VSM NT) (1 0)))))),323,0.8877376463
0.5016446116,0.5863600732,TrainController,2->1->0,HYBRID,(o (MAX) ((. (LSI NT) (2 0)) (x (SUM INDEPENDENT) ((. (VSM NT) (2 1)) (. (VSM NT) (1 0)))))),324,0.9076824385
0.3822554097,0.4728682171,TrainController,2->1->0,HYBRID,(o (MAX) ((. (LSI NT) (2 0)) (x (SUM INDEPENDENT) ((. (VSM NT) (2 1)) (. (VSM NT) (1 0)))))),325,0.8823529412
0.46939738,0.5759080219,TrainController,2->1->0,HYBRID,(o (MAX) ((. (LSI NT) (2 0)) (x (SUM INDEPENDENT) ((. (VSM NT) (2 1)) (. (VSM NT) (1 0)))))),326,0.9053497142
0.4282202701,0.5658914729,TrainController,2->1->0,HYBRID,(o (MAX) ((. (LSI NT) (2 0)) (x (SUM INDEPENDENT) ((. (VSM NT) (2 1)) (. (VSM NT) (1 0)))))),327,0.9031141869
0.4829061284,0.5791307377,TrainController,2->1->0,HYBRID,(o (MAX) ((. (LSI NT) (2 0)) (x (SUM INDEPENDENT) ((. (VSM NT) (2 1)) (. (VSM NT) (1 0)))))),328,0.9060689709
0.3709495016,0.4437766745,TrainController,2->1->0,HYBRID,(o (MAX) ((. (LSI NT) (2 0)) (x (SUM INDEPENDENT) ((. (VSM NT) (2 1)) (. (VSM NT) (1 0)))))),329,0.8758601921
0.3700200213,0.4386377493,TrainController,2->1->0,HYBRID,(o (MAX) ((. (LSI NT) (2 0)) (x (SUM INDEPENDENT) ((. (VSM NT) (2 1)) (. (VSM NT) (1 0)))))),330,0.8747132693
0.340834389,0.3894260082,TrainController,2->1->0,HYBRID,(o (MAX) ((. (LSI NT) (2 0)) (x (SUM INDEPENDENT) ((. (VSM NT) (2 1)) (. (VSM NT) (1 0)))))),331,0.863730026
0.4462884077,0.5235606654,TrainController,2->1->0,HYBRID,(o (MAX) ((. (LSI NT) (2 0)) (x (SUM INDEPENDENT) ((. (VSM NT) (2 1)) (. (VSM NT) (1 0)))))),332,0.8936666537
0.4979073765,0.5653688703,TrainController,2->1->0,HYBRID,(o (MAX) ((. (LSI NT) (2 0)) (x (SUM INDEPENDENT) ((. (VSM NT) (2 1)) (. (VSM NT) (1 0)))))),333,0.9029975506
0.4755282934,0.5561362251,TrainController,2->1->0,HYBRID,(o (MAX) ((. (LSI NT) (2 0)) (x (SUM INDEPENDENT) ((. (VSM NT) (2 1)) (. (VSM NT) (1 0)))))),334,0.9009369776
0.225,0.9768518519,TrainController,2->1->0,HYBRID,(o (MAX) ((. (LSI NT) (2 0)) (x (SUM INDEPENDENT) ((. (VSM NT) (2 1)) (. (VSM NT) (1 0)))))),335,0.991349481
0.5601181342,0.6183259298,TrainController,2->1->0,HYBRID,(o (MAX) ((. (LSI NT) (2 0)) (x (SUM INDEPENDENT) ((. (VSM NT) (2 1)) (. (VSM NT) (1 0)))))),336,0.9148166868
0.4782537865,0.5601428447,TrainController,2->1->0,HYBRID,(o (MAX) ((. (LSI NT) (2 0)) (x (SUM INDEPENDENT) ((. (VSM NT) (2 1)) (. (VSM NT) (1 0)))))),337,0.9018311885
1,1,TrainController,2->1->0,HYBRID,(o (MAX) ((. (LSI NT) (2 0)) (x (SUM INDEPENDENT) ((. (VSM NT) (2 1)) (. (VSM NT) (1 0)))))),338,1
1,1,TrainController,2->1->0,HYBRID,(o (MAX) ((. (LSI NT) (2 0)) (x (SUM INDEPENDENT) ((. (VSM NT) (2 1)) (. (VSM NT) (1 0)))))),339,1
0.1428571429,0.9723502304,TrainController,2->1->0,HYBRID,(o (MAX) ((. (LSI NT) (2 0)) (x (SUM INDEPENDENT) ((. (VSM NT) (2 1)) (. (VSM NT) (1 0)))))),340,0.9896193772
0.3700515398,0.4060621897,TrainController,2->1->0,HYBRID,(o (MAX) ((. (LSI NT) (2 0)) (x (SUM INDEPENDENT) ((. (VSM NT) (2 1)) (. (VSM NT) (1 0)))))),341,0.8674429455
0.4589389136,0.5424614581,TrainController,2->1->0,HYBRID,(o (MAX) ((. (LSI NT) (2 0)) (x (SUM INDEPENDENT) ((. (VSM NT) (2 1)) (. (VSM NT) (1 0)))))),342,0.8978849967
0.527135497,0.5965508231,TrainController,2->1->0,HYBRID,(o (MAX) ((. (LSI NT) (2 0)) (x (SUM INDEPENDENT) ((. (VSM NT) (2 1)) (. (VSM NT) (1 0)))))),343,0.9099568446
1,1,TrainController,2->1->0,HYBRID,(o (MAX) ((. (LSI NT) (2 0)) (x (SUM INDEPENDENT) ((. (VSM NT) (2 1)) (. (VSM NT) (1 0)))))),344,1
0.0212765957,0.7880184332,TrainController,2->1->0,HYBRID,(o (MAX) ((. (LSI NT) (2 0)) (x (SUM INDEPENDENT) ((. (VSM NT) (2 1)) (. (VSM NT) (1 0)))))),345,0.9204152249
0.4716660718,0.5998606393,TrainController,2->1->0,HYBRID,(o (MAX) ((. (LSI NT) (2 0)) (x (SUM INDEPENDENT) ((. (VSM NT) (2 1)) (. (VSM NT) (1 0)))))),346,0.9106955406
0.4722592634,0.5536103127,TrainController,2->1->0,HYBRID,(o (MAX) ((. (LSI NT) (2 0)) (x (SUM INDEPENDENT) ((. (VSM NT) (2 1)) (. (VSM NT) (1 0)))))),347,0.9003732359
0.6845238095,0.9918224299,TrainController,2->1->0,HYBRID,(o (MAX) ((. (LSI NT) (2 0)) (x (SUM INDEPENDENT) ((. (VSM NT) (2 1)) (. (VSM NT) (1 0)))))),348,0.9969723183
0.019646566,0.4357476636,TrainController,2->1->0,HYBRID,(o (MAX) ((. (LSI NT) (2 0)) (x (SUM INDEPENDENT) ((. (VSM NT) (2 1)) (. (VSM NT) (1 0)))))),349,0.7910899654
0.2880428641,0.7289719626,TrainController,2->1->0,HYBRID,(o (MAX) ((. (LSI NT) (2 0)) (x (SUM INDEPENDENT) ((. (VSM NT) (2 1)) (. (VSM NT) (1 0)))))),350,0.8996539792
0.3640873016,0.9813084112,TrainController,2->1->0,HYBRID,(o (MAX) ((. (LSI NT) (2 0)) (x (SUM INDEPENDENT) ((. (VSM NT) (2 1)) (. (VSM NT) (1 0)))))),351,0.9930795848
0.0909090909,0.9539170507,TrainController,2->1->0,HYBRID,(o (MAX) ((. (LSI NT) (2 0)) (x (SUM INDEPENDENT) ((. (VSM NT) (2 1)) (. (VSM NT) (1 0)))))),352,0.9826989619
0.0833333333,0.9493087558,TrainController,2->1->0,HYBRID,(o (MAX) ((. (LSI NT) (2 0)) (x (SUM INDEPENDENT) ((. (VSM NT) (2 1)) (. (VSM NT) (1 0)))))),353,0.9809688581
0.5122821499,0.5904537932,TrainController,2->1->0,HYBRID,(o (MAX) ((. (LSI NT) (2 0)) (x (SUM INDEPENDENT) ((. (VSM NT) (2 1)) (. (VSM NT) (1 0)))))),354,0.9085960888
0.487683745,0.5554394217,TrainController,2->1->0,HYBRID,(o (MAX) ((. (LSI NT) (2 0)) (x (SUM INDEPENDENT) ((. (VSM NT) (2 1)) (. (VSM NT) (1 0)))))),355,0.9007814626
0.4030862317,0.4647678774,TrainController,2->1->0,HYBRID,(o (MAX) ((. (LSI NT) (2 0)) (x (SUM INDEPENDENT) ((. (VSM NT) (2 1)) (. (VSM NT) (1 0)))))),356,0.8805450799
0.4977514379,0.5621461545,TrainController,2->1->0,HYBRID,(o (MAX) ((. (LSI NT) (2 0)) (x (SUM INDEPENDENT) ((. (VSM NT) (2 1)) (. (VSM NT) (1 0)))))),357,0.902278294
0.4820290765,0.5627558575,TrainController,2->1->0,HYBRID,(o (MAX) ((. (LSI NT) (2 0)) (x (SUM INDEPENDENT) ((. (VSM NT) (2 1)) (. (VSM NT) (1 0)))))),358,0.9024143696
0.5160637031,0.5902795924,TrainController,2->1->0,HYBRID,(o (MAX) ((. (LSI NT) (2 0)) (x (SUM INDEPENDENT) ((. (VSM NT) (2 1)) (. (VSM NT) (1 0)))))),359,0.9085572101
0.5056500154,0.5803501437,TrainController,2->1->0,HYBRID,(o (MAX) ((. (LSI NT) (2 0)) (x (SUM INDEPENDENT) ((. (VSM NT) (2 1)) (. (VSM NT) (1 0)))))),360,0.906341122
0.484044672,0.5638010626,TrainController,2->1->0,HYBRID,(o (MAX) ((. (LSI NT) (2 0)) (x (SUM INDEPENDENT) ((. (VSM NT) (2 1)) (. (VSM NT) (1 0)))))),361,0.902647642
0.3985132041,0.4641581744,TrainController,2->1->0,HYBRID,(o (MAX) ((. (LSI NT) (2 0)) (x (SUM INDEPENDENT) ((. (VSM NT) (2 1)) (. (VSM NT) (1 0)))))),362,0.8804090043
0.4414947201,0.5145893215,TrainController,2->1->0,HYBRID,(o (MAX) ((. (LSI NT) (2 0)) (x (SUM INDEPENDENT) ((. (VSM NT) (2 1)) (. (VSM NT) (1 0)))))),363,0.8916643987
0.4109145666,0.4917690097,TrainController,2->1->0,HYBRID,(o (MAX) ((. (LSI NT) (2 0)) (x (SUM INDEPENDENT) ((. (VSM NT) (2 1)) (. (VSM NT) (1 0)))))),364,0.8865712842
0.4610732873,0.5059663792,TrainController,2->1->0,HYBRID,(o (MAX) ((. (LSI NT) (2 0)) (x (SUM INDEPENDENT) ((. (VSM NT) (2 1)) (. (VSM NT) (1 0)))))),365,0.8897399012
0.4699193739,0.5386290393,TrainController,2->1->0,HYBRID,(o (MAX) ((. (LSI NT) (2 0)) (x (SUM INDEPENDENT) ((. (VSM NT) (2 1)) (. (VSM NT) (1 0)))))),366,0.8970296645
0.4605849135,0.5296576953,TrainController,2->1->0,HYBRID,(o (MAX) ((. (LSI NT) (2 0)) (x (SUM INDEPENDENT) ((. (VSM NT) (2 1)) (. (VSM NT) (1 0)))))),367,0.8950274095
0.430703127,0.5033533664,TrainController,2->1->0,HYBRID,(o (MAX) ((. (LSI NT) (2 0)) (x (SUM INDEPENDENT) ((. (VSM NT) (2 1)) (. (VSM NT) (1 0)))))),368,0.8891567202
0.4381395248,0.5048340737,TrainController,2->1->0,HYBRID,(o (MAX) ((. (LSI NT) (2 0)) (x (SUM INDEPENDENT) ((. (VSM NT) (2 1)) (. (VSM NT) (1 0)))))),369,0.8894871895
0.4510270376,0.5152861249,TrainController,2->1->0,HYBRID,(o (MAX) ((. (LSI NT) (2 0)) (x (SUM INDEPENDENT) ((. (VSM NT) (2 1)) (. (VSM NT) (1 0)))))),370,0.8918199137
0.5221684426,0.5847922655,TrainController,2->1->0,HYBRID,(o (MAX) ((. (LSI NT) (2 0)) (x (SUM INDEPENDENT) ((. (VSM NT) (2 1)) (. (VSM NT) (1 0)))))),371,0.9073325298
1,1,TrainController,2->1->0,HYBRID,(o (MAX) ((. (LSI NT) (2 0)) (x (SUM INDEPENDENT) ((. (VSM NT) (2 1)) (. (VSM NT) (1 0)))))),372,1
0.0263157895,0.8294930876,TrainController,2->1->0,HYBRID,(o (MAX) ((. (LSI NT) (2 0)) (x (SUM INDEPENDENT) ((. (VSM NT) (2 1)) (. (VSM NT) (1 0)))))),373,0.9359861592
1,1,TrainController,2->1->0,HYBRID,(o (MAX) ((. (LSI NT) (2 0)) (x (SUM INDEPENDENT) ((. (VSM NT) (2 1)) (. (VSM NT) (1 0)))))),374,1
1,1,TrainController,2->1->0,HYBRID,(o (MAX) ((. (LSI NT) (2 0)) (x (SUM INDEPENDENT) ((. (VSM NT) (2 1)) (. (VSM NT) (1 0)))))),375,1
0.0833333333,0.9493087558,TrainController,2->1->0,HYBRID,(o (MAX) ((. (LSI NT) (2 0)) (x (SUM INDEPENDENT) ((. (VSM NT) (2 1)) (. (VSM NT) (1 0)))))),376,0.9809688581
1,1,TrainController,2->1->0,HYBRID,(o (MAX) ((. (LSI NT) (2 0)) (x (SUM INDEPENDENT) ((. (VSM NT) (2 1)) (. (VSM NT) (1 0)))))),377,1
1,1,TrainController,2->1->0,HYBRID,(o (MAX) ((. (LSI NT) (2 0)) (x (SUM INDEPENDENT) ((. (VSM NT) (2 1)) (. (VSM NT) (1 0)))))),378,1
0.0058479532,0.2165898618,TrainController,2->1->0,HYBRID,(o (MAX) ((. (LSI NT) (2 0)) (x (SUM INDEPENDENT) ((. (VSM NT) (2 1)) (. (VSM NT) (1 0)))))),379,0.7058823529
0.0051282051,0.1059907834,TrainController,2->1->0,HYBRID,(o (MAX) ((. (LSI NT) (2 0)) (x (SUM INDEPENDENT) ((. (VSM NT) (2 1)) (. (VSM NT) (1 0)))))),380,0.6643598616
1,1,TrainController,2->1->0,HYBRID,(o (MAX) ((. (LSI NT) (2 0)) (x (SUM INDEPENDENT) ((. (VSM NT) (2 1)) (. (VSM NT) (1 0)))))),381,1
1,1,TrainController,2->1->0,HYBRID,(o (MAX) ((. (LSI NT) (2 0)) (x (SUM INDEPENDENT) ((. (VSM NT) (2 1)) (. (VSM NT) (1 0)))))),382,1
1,1,TrainController,2->1->0,HYBRID,(o (MAX) ((. (LSI NT) (2 0)) (x (SUM INDEPENDENT) ((. (VSM NT) (2 1)) (. (VSM NT) (1 0)))))),383,1
0.008,0.4285714286,TrainController,2->1->0,HYBRID,(o (MAX) ((. (LSI NT) (2 0)) (x (SUM INDEPENDENT) ((. (VSM NT) (2 1)) (. (VSM NT) (1 0)))))),384,0.785467128
0.0149253731,0.6958525346,TrainController,2->1->0,HYBRID,(o (MAX) ((. (LSI NT) (2 0)) (x (SUM INDEPENDENT) ((. (VSM NT) (2 1)) (. (VSM NT) (1 0)))))),385,0.8858131488
0.0204081633,0.7788018433,TrainController,2->1->0,HYBRID,(o (MAX) ((. (LSI NT) (2 0)) (x (SUM INDEPENDENT) ((. (VSM NT) (2 1)) (. (VSM NT) (1 0)))))),386,0.9169550173
0.2,0.9815668203,TrainController,2->1->0,HYBRID,(o (MAX) ((. (LSI NT) (2 0)) (x (SUM INDEPENDENT) ((. (VSM NT) (2 1)) (. (VSM NT) (1 0)))))),387,0.9930795848
0.0555555556,0.9216589862,TrainController,2->1->0,HYBRID,(o (MAX) ((. (LSI NT) (2 0)) (x (SUM INDEPENDENT) ((. (VSM NT) (2 1)) (. (VSM NT) (1 0)))))),388,0.9705882353
1,1,TrainController,2->1->0,HYBRID,(o (MAX) ((. (LSI NT) (2 0)) (x (SUM INDEPENDENT) ((. (VSM NT) (2 1)) (. (VSM NT) (1 0)))))),389,1
0.0087719298,0.4792626728,TrainController,2->1->0,HYBRID,(o (MAX) ((. (LSI NT) (2 0)) (x (SUM INDEPENDENT) ((. (VSM NT) (2 1)) (. (VSM NT) (1 0)))))),390,0.8044982699
0.0098039216,0.534562212,TrainController,2->1->0,HYBRID,(o (MAX) ((. (LSI NT) (2 0)) (x (SUM INDEPENDENT) ((. (VSM NT) (2 1)) (. (VSM NT) (1 0)))))),391,0.8252595156
0.0217391304,0.7926267281,TrainController,2->1->0,HYBRID,(o (MAX) ((. (LSI NT) (2 0)) (x (SUM INDEPENDENT) ((. (VSM NT) (2 1)) (. (VSM NT) (1 0)))))),392,0.9221453287
0.03125,0.8571428571,TrainController,2->1->0,HYBRID,(o (MAX) ((. (LSI NT) (2 0)) (x (SUM INDEPENDENT) ((. (VSM NT) (2 1)) (. (VSM NT) (1 0)))))),393,0.946366782
